date_started,date_ended,disaster_type,incident_type,incident_title,days_lasted,county,state,state_abbr,division_name,region_name,fip_code
1999-08-01,1999-12-10,EM,Fire,Extreme Fire Hazards,131.0,Parker County,Texas,TX,West South Central,South,TX-367
2000-10-02,2000-10-03,FS,Fire,Tx - Quail Run Fire - 10/03/00,1.0,Parker County,Texas,TX,West South Central,South,TX-367
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Parker County,Texas,TX,West South Central,South,TX-367
2005-09-20,2005-10-14,EM,Hurricane,Hurricane Rita,24.0,Parker County,Texas,TX,West South Central,South,TX-367
2005-09-23,2005-10-14,DR,Hurricane,Hurricane Rita ,21.0,Parker County,Texas,TX,West South Central,South,TX-367
2005-11-27,2006-05-14,DR,Fire,Extreme Wildfire Threat,168.0,Parker County,Texas,TX,West South Central,South,TX-367
2008-03-14,2008-09-01,EM,Fire,Wildfires,171.0,Parker County,Texas,TX,West South Central,South,TX-367
2008-09-07,2008-09-26,EM,Hurricane,Hurricane Ike,19.0,Parker County,Texas,TX,West South Central,South,TX-367
1996-02-23,1996-09-19,EM,Fire,Extreme  Fire Hazard,209.0,Tom Green County,Texas,TX,West South Central,South,TX-451
1999-08-01,1999-12-10,EM,Fire,Extreme Fire Hazards,131.0,Tom Green County,Texas,TX,West South Central,South,TX-451
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Tom Green County,Texas,TX,West South Central,South,TX-451
2005-09-20,2005-10-14,EM,Hurricane,Hurricane Rita,24.0,Tom Green County,Texas,TX,West South Central,South,TX-451
2005-09-23,2005-10-14,DR,Hurricane,Hurricane Rita ,21.0,Tom Green County,Texas,TX,West South Central,South,TX-451
2005-11-27,2006-05-14,DR,Fire,Extreme Wildfire Threat,168.0,Tom Green County,Texas,TX,West South Central,South,TX-451
2008-03-14,2008-09-01,EM,Fire,Wildfires,171.0,Tom Green County,Texas,TX,West South Central,South,TX-451
2008-08-27,2008-09-07,EM,Hurricane,Hurricane Gustav,11.0,Tom Green County,Texas,TX,West South Central,South,TX-451
2008-09-07,2008-09-26,EM,Hurricane,Hurricane Ike,19.0,Tom Green County,Texas,TX,West South Central,South,TX-451
2011-04-06,2011-08-29,DR,Fire,Wildfires,145.0,Tom Green County,Texas,TX,West South Central,South,TX-451
2011-04-11,2011-05-04,FM,Fire,Wildcat Fire,23.0,Tom Green County,Texas,TX,West South Central,South,TX-451
1996-02-23,1996-09-19,EM,Fire,Extreme  Fire Hazard,209.0,Denton County,Texas,TX,West South Central,South,TX-121
1999-08-01,1999-12-10,EM,Fire,Extreme Fire Hazards,131.0,Denton County,Texas,TX,West South Central,South,TX-121
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Denton County,Texas,TX,West South Central,South,TX-121
2005-09-20,2005-10-14,EM,Hurricane,Hurricane Rita,24.0,Denton County,Texas,TX,West South Central,South,TX-121
2005-09-23,2005-10-14,DR,Hurricane,Hurricane Rita ,21.0,Denton County,Texas,TX,West South Central,South,TX-121
2005-11-27,2006-05-14,DR,Fire,Extreme Wildfire Threat,168.0,Denton County,Texas,TX,West South Central,South,TX-121
2006-06-27,,FM,Fire,North Trinity Fire,,Denton County,Texas,TX,West South Central,South,TX-121
2008-03-14,2008-09-01,EM,Fire,Wildfires,171.0,Denton County,Texas,TX,West South Central,South,TX-121
2008-08-27,2008-09-07,EM,Hurricane,Hurricane Gustav,11.0,Denton County,Texas,TX,West South Central,South,TX-121
2008-09-07,2008-09-26,EM,Hurricane,Hurricane Ike,19.0,Denton County,Texas,TX,West South Central,South,TX-121
1996-02-23,1996-09-19,EM,Fire,Extreme  Fire Hazard,209.0,Marion County,Texas,TX,West South Central,South,TX-315
1999-08-01,1999-12-10,EM,Fire,Extreme Fire Hazards,131.0,Marion County,Texas,TX,West South Central,South,TX-315
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Marion County,Texas,TX,West South Central,South,TX-315
2005-09-20,2005-10-14,EM,Hurricane,Hurricane Rita,24.0,Marion County,Texas,TX,West South Central,South,TX-315
2005-09-23,2005-10-14,DR,Hurricane,Hurricane Rita ,21.0,Marion County,Texas,TX,West South Central,South,TX-315
2005-11-27,2006-05-14,DR,Fire,Extreme Wildfire Threat,168.0,Marion County,Texas,TX,West South Central,South,TX-315
2008-09-07,2008-10-02,DR,Hurricane,Hurricane Ike,25.0,Marion County,Texas,TX,West South Central,South,TX-315
2011-04-06,2011-08-29,DR,Fire,Wildfires,145.0,Marion County,Texas,TX,West South Central,South,TX-315
2011-08-30,2011-12-31,DR,Fire,Wildfires,123.0,Marion County,Texas,TX,West South Central,South,TX-315
2011-09-04,2011-10-24,FM,Fire,Bear Creek Fire,50.0,Marion County,Texas,TX,West South Central,South,TX-315
1996-02-23,1996-09-19,EM,Fire,Extreme  Fire Hazard,209.0,Sabine County,Texas,TX,West South Central,South,TX-403
1999-08-01,1999-12-10,EM,Fire,Extreme Fire Hazards,131.0,Sabine County,Texas,TX,West South Central,South,TX-403
2001-06-05,2001-06-20,DR,Coastal Storm,Tx-Tropical Storm Allison-06-06-2001,15.0,Sabine County,Texas,TX,West South Central,South,TX-403
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Sabine County,Texas,TX,West South Central,South,TX-403
2005-09-20,2005-10-14,EM,Hurricane,Hurricane Rita,24.0,Sabine County,Texas,TX,West South Central,South,TX-403
2005-09-23,2005-10-14,DR,Hurricane,Hurricane Rita ,21.0,Sabine County,Texas,TX,West South Central,South,TX-403
2005-11-27,2006-05-14,DR,Fire,Extreme Wildfire Threat,168.0,Sabine County,Texas,TX,West South Central,South,TX-403
2008-03-14,2008-09-01,EM,Fire,Wildfires,171.0,Sabine County,Texas,TX,West South Central,South,TX-403
2008-08-27,2008-09-07,EM,Hurricane,Hurricane Gustav,11.0,Sabine County,Texas,TX,West South Central,South,TX-403
2008-09-07,2008-09-26,EM,Hurricane,Hurricane Ike,19.0,Sabine County,Texas,TX,West South Central,South,TX-403
2008-09-07,2008-10-02,DR,Hurricane,Hurricane Ike,25.0,Sabine County,Texas,TX,West South Central,South,TX-403
2011-04-06,2011-08-29,DR,Fire,Wildfires,145.0,Sabine County,Texas,TX,West South Central,South,TX-403
1996-02-23,1996-09-19,EM,Fire,Extreme  Fire Hazard,209.0,Tyler County,Texas,TX,West South Central,South,TX-457
1999-08-01,1999-12-10,EM,Fire,Extreme Fire Hazards,131.0,Tyler County,Texas,TX,West South Central,South,TX-457
2000-09-04,2000-09-07,FS,Fire,Tx - Warren Chapel Fire - 09/04/00,3.0,Tyler County,Texas,TX,West South Central,South,TX-457
2001-06-05,2001-06-20,DR,Coastal Storm,Tx-Tropical Storm Allison-06-06-2001,15.0,Tyler County,Texas,TX,West South Central,South,TX-457
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Tyler County,Texas,TX,West South Central,South,TX-457
2005-09-20,2005-10-14,EM,Hurricane,Hurricane Rita,24.0,Tyler County,Texas,TX,West South Central,South,TX-457
2005-09-23,2005-10-14,DR,Hurricane,Hurricane Rita ,21.0,Tyler County,Texas,TX,West South Central,South,TX-457
2005-11-27,2006-05-14,DR,Fire,Extreme Wildfire Threat,168.0,Tyler County,Texas,TX,West South Central,South,TX-457
2008-03-14,2008-09-01,EM,Fire,Wildfires,171.0,Tyler County,Texas,TX,West South Central,South,TX-457
2008-08-27,2008-09-07,EM,Hurricane,Hurricane Gustav,11.0,Tyler County,Texas,TX,West South Central,South,TX-457
2008-09-07,2008-09-26,EM,Hurricane,Hurricane Ike,19.0,Tyler County,Texas,TX,West South Central,South,TX-457
2008-09-07,2008-10-02,DR,Hurricane,Hurricane Ike,25.0,Tyler County,Texas,TX,West South Central,South,TX-457
2011-04-06,2011-08-29,DR,Fire,Wildfires,145.0,Tyler County,Texas,TX,West South Central,South,TX-457
2011-08-30,2011-12-31,DR,Fire,Wildfires,123.0,Tyler County,Texas,TX,West South Central,South,TX-457
1996-02-23,1996-09-19,EM,Fire,Extreme  Fire Hazard,209.0,Trinity County,Texas,TX,West South Central,South,TX-455
1999-08-01,1999-12-10,EM,Fire,Extreme Fire Hazards,131.0,Trinity County,Texas,TX,West South Central,South,TX-455
2001-06-05,2001-06-20,DR,Coastal Storm,Tx-Tropical Storm Allison-06-06-2001,15.0,Trinity County,Texas,TX,West South Central,South,TX-455
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Trinity County,Texas,TX,West South Central,South,TX-455
2005-09-20,2005-10-14,EM,Hurricane,Hurricane Rita,24.0,Trinity County,Texas,TX,West South Central,South,TX-455
2005-09-23,2005-10-14,DR,Hurricane,Hurricane Rita ,21.0,Trinity County,Texas,TX,West South Central,South,TX-455
2005-11-27,2006-05-14,DR,Fire,Extreme Wildfire Threat,168.0,Trinity County,Texas,TX,West South Central,South,TX-455
2008-08-27,2008-09-07,EM,Hurricane,Hurricane Gustav,11.0,Trinity County,Texas,TX,West South Central,South,TX-455
2008-09-07,2008-09-26,EM,Hurricane,Hurricane Ike,19.0,Trinity County,Texas,TX,West South Central,South,TX-455
2008-09-07,2008-10-02,DR,Hurricane,Hurricane Ike,25.0,Trinity County,Texas,TX,West South Central,South,TX-455
2011-04-06,2011-08-29,DR,Fire,Wildfires,145.0,Trinity County,Texas,TX,West South Central,South,TX-455
1996-02-23,1996-09-19,EM,Fire,Extreme  Fire Hazard,209.0,Dallas County,Texas,TX,West South Central,South,TX-113
1999-08-01,1999-12-10,EM,Fire,Extreme Fire Hazards,131.0,Dallas County,Texas,TX,West South Central,South,TX-113
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Dallas County,Texas,TX,West South Central,South,TX-113
2005-09-20,2005-10-14,EM,Hurricane,Hurricane Rita,24.0,Dallas County,Texas,TX,West South Central,South,TX-113
2005-09-23,2005-10-14,DR,Hurricane,Hurricane Rita ,21.0,Dallas County,Texas,TX,West South Central,South,TX-113
2005-11-27,2006-05-14,DR,Fire,Extreme Wildfire Threat,168.0,Dallas County,Texas,TX,West South Central,South,TX-113
2007-08-17,2007-09-05,EM,Hurricane,Hurricane Dean,19.0,Dallas County,Texas,TX,West South Central,South,TX-113
2008-03-14,2008-09-01,EM,Fire,Wildfires,171.0,Dallas County,Texas,TX,West South Central,South,TX-113
2008-08-27,2008-09-07,EM,Hurricane,Hurricane Gustav,11.0,Dallas County,Texas,TX,West South Central,South,TX-113
2008-09-07,2008-09-26,EM,Hurricane,Hurricane Ike,19.0,Dallas County,Texas,TX,West South Central,South,TX-113
1996-02-23,1996-09-19,EM,Fire,Extreme  Fire Hazard,209.0,Bell County,Texas,TX,West South Central,South,TX-027
1999-08-01,1999-12-10,EM,Fire,Extreme Fire Hazards,131.0,Bell County,Texas,TX,West South Central,South,TX-027
1999-08-21,1999-08-22,FS,Fire,Reese Creek Fire,1.0,Bell County,Texas,TX,West South Central,South,TX-027
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Bell County,Texas,TX,West South Central,South,TX-027
2005-09-20,2005-10-14,EM,Hurricane,Hurricane Rita,24.0,Bell County,Texas,TX,West South Central,South,TX-027
2005-09-23,2005-10-14,DR,Hurricane,Hurricane Rita ,21.0,Bell County,Texas,TX,West South Central,South,TX-027
2005-11-27,2006-05-14,DR,Fire,Extreme Wildfire Threat,168.0,Bell County,Texas,TX,West South Central,South,TX-027
2006-01-05,,FM,Fire,Rosewood Fire ,,Bell County,Texas,TX,West South Central,South,TX-027
2008-03-14,2008-09-01,EM,Fire,Wildfires,171.0,Bell County,Texas,TX,West South Central,South,TX-027
2008-06-03,2008-06-03,FM,Fire,Rein Street Fire,0.0,Bell County,Texas,TX,West South Central,South,TX-027
2008-09-07,2008-09-26,EM,Hurricane,Hurricane Ike,19.0,Bell County,Texas,TX,West South Central,South,TX-027
1996-02-23,1996-09-19,EM,Fire,Extreme  Fire Hazard,209.0,Brown County,Texas,TX,West South Central,South,TX-049
1999-08-01,1999-12-10,EM,Fire,Extreme Fire Hazards,131.0,Brown County,Texas,TX,West South Central,South,TX-049
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Brown County,Texas,TX,West South Central,South,TX-049
2005-09-20,2005-10-14,EM,Hurricane,Hurricane Rita,24.0,Brown County,Texas,TX,West South Central,South,TX-049
2005-09-23,2005-10-14,DR,Hurricane,Hurricane Rita ,21.0,Brown County,Texas,TX,West South Central,South,TX-049
2005-11-27,2006-05-14,DR,Fire,Extreme Wildfire Threat,168.0,Brown County,Texas,TX,West South Central,South,TX-049
2008-03-14,2008-09-01,EM,Fire,Wildfires,171.0,Brown County,Texas,TX,West South Central,South,TX-049
2008-06-16,2008-06-19,FM,Fire,Camp Bowie Fire,3.0,Brown County,Texas,TX,West South Central,South,TX-049
2011-04-06,2011-08-29,DR,Fire,Wildfires,145.0,Brown County,Texas,TX,West South Central,South,TX-049
1996-02-23,1996-09-19,EM,Fire,Extreme  Fire Hazard,209.0,Gregg County,Texas,TX,West South Central,South,TX-183
1999-05-04,1999-05-04,DR,Tornado,"Tx, Tornado 5/4/99",0.0,Gregg County,Texas,TX,West South Central,South,TX-183
1999-08-01,1999-12-10,EM,Fire,Extreme Fire Hazards,131.0,Gregg County,Texas,TX,West South Central,South,TX-183
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Gregg County,Texas,TX,West South Central,South,TX-183
2005-09-20,2005-10-14,EM,Hurricane,Hurricane Rita,24.0,Gregg County,Texas,TX,West South Central,South,TX-183
2005-09-23,2005-10-14,DR,Hurricane,Hurricane Rita ,21.0,Gregg County,Texas,TX,West South Central,South,TX-183
2005-11-27,2006-05-14,DR,Fire,Extreme Wildfire Threat,168.0,Gregg County,Texas,TX,West South Central,South,TX-183
2008-09-07,2008-09-26,EM,Hurricane,Hurricane Ike,19.0,Gregg County,Texas,TX,West South Central,South,TX-183
2008-09-07,2008-10-02,DR,Hurricane,Hurricane Ike,25.0,Gregg County,Texas,TX,West South Central,South,TX-183
2011-08-30,2011-12-31,DR,Fire,Wildfires,123.0,Gregg County,Texas,TX,West South Central,South,TX-183
1996-02-23,1996-09-19,EM,Fire,Extreme  Fire Hazard,209.0,San Saba County,Texas,TX,West South Central,South,TX-411
1999-08-01,1999-12-10,EM,Fire,Extreme Fire Hazards,131.0,San Saba County,Texas,TX,West South Central,South,TX-411
1999-09-19,1999-09-28,FS,Fire,Williams Ranch Fire,9.0,San Saba County,Texas,TX,West South Central,South,TX-411
2000-09-08,2000-09-13,FS,Fire,Tx-Deep Creek Fire-9/8/00,5.0,San Saba County,Texas,TX,West South Central,South,TX-411
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,San Saba County,Texas,TX,West South Central,South,TX-411
2005-09-20,2005-10-14,EM,Hurricane,Hurricane Rita,24.0,San Saba County,Texas,TX,West South Central,South,TX-411
2005-09-23,2005-10-14,DR,Hurricane,Hurricane Rita ,21.0,San Saba County,Texas,TX,West South Central,South,TX-411
2005-11-27,2006-05-14,DR,Fire,Extreme Wildfire Threat,168.0,San Saba County,Texas,TX,West South Central,South,TX-411
2008-03-14,2008-09-01,EM,Fire,Wildfires,171.0,San Saba County,Texas,TX,West South Central,South,TX-411
2011-04-06,2011-08-29,DR,Fire,Wildfires,145.0,San Saba County,Texas,TX,West South Central,South,TX-411
1996-02-23,1996-09-19,EM,Fire,Extreme  Fire Hazard,209.0,Walker County,Texas,TX,West South Central,South,TX-471
1999-08-01,1999-12-10,EM,Fire,Extreme Fire Hazards,131.0,Walker County,Texas,TX,West South Central,South,TX-471
2001-06-05,2001-06-20,DR,Coastal Storm,Tx-Tropical Storm Allison-06-06-2001,15.0,Walker County,Texas,TX,West South Central,South,TX-471
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Walker County,Texas,TX,West South Central,South,TX-471
2005-09-20,2005-10-14,EM,Hurricane,Hurricane Rita,24.0,Walker County,Texas,TX,West South Central,South,TX-471
2005-09-23,2005-10-14,DR,Hurricane,Hurricane Rita ,21.0,Walker County,Texas,TX,West South Central,South,TX-471
2005-11-27,2006-05-14,DR,Fire,Extreme Wildfire Threat,168.0,Walker County,Texas,TX,West South Central,South,TX-471
2007-08-17,2007-09-05,EM,Hurricane,Hurricane Dean,19.0,Walker County,Texas,TX,West South Central,South,TX-471
2008-03-14,2008-09-01,EM,Fire,Wildfires,171.0,Walker County,Texas,TX,West South Central,South,TX-471
2008-08-27,2008-09-07,EM,Hurricane,Hurricane Gustav,11.0,Walker County,Texas,TX,West South Central,South,TX-471
2008-09-07,2008-09-26,EM,Hurricane,Hurricane Ike,19.0,Walker County,Texas,TX,West South Central,South,TX-471
2008-09-07,2008-10-02,DR,Hurricane,Hurricane Ike,25.0,Walker County,Texas,TX,West South Central,South,TX-471
2011-04-06,2011-08-29,DR,Fire,Wildfires,145.0,Walker County,Texas,TX,West South Central,South,TX-471
2011-06-19,2011-06-25,FM,Fire,Cowboy Church Fire ,6.0,Walker County,Texas,TX,West South Central,South,TX-471
2011-08-30,2011-12-31,DR,Fire,Wildfires,123.0,Walker County,Texas,TX,West South Central,South,TX-471
1996-02-23,1996-09-19,EM,Fire,Extreme  Fire Hazard,209.0,Bowie County,Texas,TX,West South Central,South,TX-037
1999-05-04,1999-05-04,DR,Tornado,"Tx, Tornado 5/4/99",0.0,Bowie County,Texas,TX,West South Central,South,TX-037
1999-08-01,1999-12-10,EM,Fire,Extreme Fire Hazards,131.0,Bowie County,Texas,TX,West South Central,South,TX-037
1999-08-31,1999-09-01,FS,Fire,Dalby Springs Fire,1.0,Bowie County,Texas,TX,West South Central,South,TX-037
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Bowie County,Texas,TX,West South Central,South,TX-037
2005-09-20,2005-10-14,EM,Hurricane,Hurricane Rita,24.0,Bowie County,Texas,TX,West South Central,South,TX-037
2005-09-23,2005-10-14,DR,Hurricane,Hurricane Rita ,21.0,Bowie County,Texas,TX,West South Central,South,TX-037
2005-11-27,2006-05-14,DR,Fire,Extreme Wildfire Threat,168.0,Bowie County,Texas,TX,West South Central,South,TX-037
2008-03-14,2008-09-01,EM,Fire,Wildfires,171.0,Bowie County,Texas,TX,West South Central,South,TX-037
2008-08-27,2008-09-07,EM,Hurricane,Hurricane Gustav,11.0,Bowie County,Texas,TX,West South Central,South,TX-037
2008-09-07,2008-09-26,EM,Hurricane,Hurricane Ike,19.0,Bowie County,Texas,TX,West South Central,South,TX-037
2008-09-07,2008-10-02,DR,Hurricane,Hurricane Ike,25.0,Bowie County,Texas,TX,West South Central,South,TX-037
2011-08-30,2011-12-31,DR,Fire,Wildfires,123.0,Bowie County,Texas,TX,West South Central,South,TX-037
1996-02-23,1996-09-19,EM,Fire,Extreme  Fire Hazard,209.0,Fayette County,Texas,TX,West South Central,South,TX-149
1999-08-01,1999-12-10,EM,Fire,Extreme Fire Hazards,131.0,Fayette County,Texas,TX,West South Central,South,TX-149
1999-11-22,1999-11-22,FS,Fire,Jordan Creek Fire,0.0,Fayette County,Texas,TX,West South Central,South,TX-149
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Fayette County,Texas,TX,West South Central,South,TX-149
2005-09-20,2005-10-14,EM,Hurricane,Hurricane Rita,24.0,Fayette County,Texas,TX,West South Central,South,TX-149
2005-09-23,2005-10-14,DR,Hurricane,Hurricane Rita ,21.0,Fayette County,Texas,TX,West South Central,South,TX-149
2005-11-27,2006-05-14,DR,Fire,Extreme Wildfire Threat,168.0,Fayette County,Texas,TX,West South Central,South,TX-149
2008-03-14,2008-09-01,EM,Fire,Wildfires,171.0,Fayette County,Texas,TX,West South Central,South,TX-149
2011-08-30,2011-12-31,DR,Fire,Wildfires,123.0,Fayette County,Texas,TX,West South Central,South,TX-149
1996-02-23,1996-09-19,EM,Fire,Extreme  Fire Hazard,209.0,McLennan County,Texas,TX,West South Central,South,TX-309
1999-08-01,1999-12-10,EM,Fire,Extreme Fire Hazards,131.0,McLennan County,Texas,TX,West South Central,South,TX-309
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,McLennan County,Texas,TX,West South Central,South,TX-309
2005-09-20,2005-10-14,EM,Hurricane,Hurricane Rita,24.0,McLennan County,Texas,TX,West South Central,South,TX-309
2005-09-23,2005-10-14,DR,Hurricane,Hurricane Rita ,21.0,McLennan County,Texas,TX,West South Central,South,TX-309
2005-11-27,2006-05-14,DR,Fire,Extreme Wildfire Threat,168.0,McLennan County,Texas,TX,West South Central,South,TX-309
2007-08-17,2007-09-05,EM,Hurricane,Hurricane Dean,19.0,McLennan County,Texas,TX,West South Central,South,TX-309
2008-03-14,2008-09-01,EM,Fire,Wildfires,171.0,McLennan County,Texas,TX,West South Central,South,TX-309
2008-09-07,2008-09-26,EM,Hurricane,Hurricane Ike,19.0,McLennan County,Texas,TX,West South Central,South,TX-309
1996-02-23,1996-09-19,EM,Fire,Extreme  Fire Hazard,209.0,San Augustine County,Texas,TX,West South Central,South,TX-405
1999-08-01,1999-12-10,EM,Fire,Extreme Fire Hazards,131.0,San Augustine County,Texas,TX,West South Central,South,TX-405
2001-06-05,2001-06-20,DR,Coastal Storm,Tx-Tropical Storm Allison-06-06-2001,15.0,San Augustine County,Texas,TX,West South Central,South,TX-405
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,San Augustine County,Texas,TX,West South Central,South,TX-405
2005-09-20,2005-10-14,EM,Hurricane,Hurricane Rita,24.0,San Augustine County,Texas,TX,West South Central,South,TX-405
2005-09-23,2005-10-14,DR,Hurricane,Hurricane Rita ,21.0,San Augustine County,Texas,TX,West South Central,South,TX-405
2005-11-27,2006-05-14,DR,Fire,Extreme Wildfire Threat,168.0,San Augustine County,Texas,TX,West South Central,South,TX-405
2008-09-07,2008-09-26,EM,Hurricane,Hurricane Ike,19.0,San Augustine County,Texas,TX,West South Central,South,TX-405
2008-09-07,2008-10-02,DR,Hurricane,Hurricane Ike,25.0,San Augustine County,Texas,TX,West South Central,South,TX-405
2011-04-06,2011-08-29,DR,Fire,Wildfires,145.0,San Augustine County,Texas,TX,West South Central,South,TX-405
2011-08-30,2011-12-31,DR,Fire,Wildfires,123.0,San Augustine County,Texas,TX,West South Central,South,TX-405
1996-02-23,1996-09-19,EM,Fire,Extreme  Fire Hazard,209.0,Nacogdoches County,Texas,TX,West South Central,South,TX-347
1999-08-01,1999-12-10,EM,Fire,Extreme Fire Hazards,131.0,Nacogdoches County,Texas,TX,West South Central,South,TX-347
2000-08-23,2000-10-09,FS,Fire,Tx-Chicken Fire-0823-00,47.0,Nacogdoches County,Texas,TX,West South Central,South,TX-347
2001-06-05,2001-06-20,DR,Coastal Storm,Tx-Tropical Storm Allison-06-06-2001,15.0,Nacogdoches County,Texas,TX,West South Central,South,TX-347
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Nacogdoches County,Texas,TX,West South Central,South,TX-347
2005-09-20,2005-10-14,EM,Hurricane,Hurricane Rita,24.0,Nacogdoches County,Texas,TX,West South Central,South,TX-347
2005-09-23,2005-10-14,DR,Hurricane,Hurricane Rita ,21.0,Nacogdoches County,Texas,TX,West South Central,South,TX-347
2005-11-27,2006-05-14,DR,Fire,Extreme Wildfire Threat,168.0,Nacogdoches County,Texas,TX,West South Central,South,TX-347
2006-01-05,,FM,Fire,Mill Creek Fire ,,Nacogdoches County,Texas,TX,West South Central,South,TX-347
2007-08-17,2007-09-05,EM,Hurricane,Hurricane Dean,19.0,Nacogdoches County,Texas,TX,West South Central,South,TX-347
2008-08-27,2008-09-07,EM,Hurricane,Hurricane Gustav,11.0,Nacogdoches County,Texas,TX,West South Central,South,TX-347
2008-09-07,2008-09-26,EM,Hurricane,Hurricane Ike,19.0,Nacogdoches County,Texas,TX,West South Central,South,TX-347
2008-09-07,2008-10-02,DR,Hurricane,Hurricane Ike,25.0,Nacogdoches County,Texas,TX,West South Central,South,TX-347
1996-02-23,1996-09-19,EM,Fire,Extreme  Fire Hazard,209.0,Camp County,Texas,TX,West South Central,South,TX-063
1999-08-01,1999-12-10,EM,Fire,Extreme Fire Hazards,131.0,Camp County,Texas,TX,West South Central,South,TX-063
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Camp County,Texas,TX,West South Central,South,TX-063
2005-09-20,2005-10-14,EM,Hurricane,Hurricane Rita,24.0,Camp County,Texas,TX,West South Central,South,TX-063
2005-09-23,2005-10-14,DR,Hurricane,Hurricane Rita ,21.0,Camp County,Texas,TX,West South Central,South,TX-063
2005-11-27,2006-05-14,DR,Fire,Extreme Wildfire Threat,168.0,Camp County,Texas,TX,West South Central,South,TX-063
2011-08-30,2011-12-31,DR,Fire,Wildfires,123.0,Camp County,Texas,TX,West South Central,South,TX-063
1996-02-23,1996-09-19,EM,Fire,Extreme  Fire Hazard,209.0,Hardeman County,Texas,TX,West South Central,South,TX-197
1999-08-01,1999-12-10,EM,Fire,Extreme Fire Hazards,131.0,Hardeman County,Texas,TX,West South Central,South,TX-197
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Hardeman County,Texas,TX,West South Central,South,TX-197
2005-09-20,2005-10-14,EM,Hurricane,Hurricane Rita,24.0,Hardeman County,Texas,TX,West South Central,South,TX-197
2005-09-23,2005-10-14,DR,Hurricane,Hurricane Rita ,21.0,Hardeman County,Texas,TX,West South Central,South,TX-197
2005-11-27,2006-05-14,DR,Fire,Extreme Wildfire Threat,168.0,Hardeman County,Texas,TX,West South Central,South,TX-197
2008-03-14,2008-09-01,EM,Fire,Wildfires,171.0,Hardeman County,Texas,TX,West South Central,South,TX-197
2011-04-06,2011-08-29,DR,Fire,Wildfires,145.0,Hardeman County,Texas,TX,West South Central,South,TX-197
1996-02-23,1996-09-19,EM,Fire,Extreme  Fire Hazard,209.0,Waller County,Texas,TX,West South Central,South,TX-473
1999-08-01,1999-12-10,EM,Fire,Extreme Fire Hazards,131.0,Waller County,Texas,TX,West South Central,South,TX-473
2001-06-05,2001-06-20,DR,Coastal Storm,Tx-Tropical Storm Allison-06-06-2001,15.0,Waller County,Texas,TX,West South Central,South,TX-473
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Waller County,Texas,TX,West South Central,South,TX-473
2005-09-20,2005-10-14,EM,Hurricane,Hurricane Rita,24.0,Waller County,Texas,TX,West South Central,South,TX-473
2005-09-23,2005-10-14,DR,Hurricane,Hurricane Rita ,21.0,Waller County,Texas,TX,West South Central,South,TX-473
2005-11-27,2006-05-14,DR,Fire,Extreme Wildfire Threat,168.0,Waller County,Texas,TX,West South Central,South,TX-473
2008-03-14,2008-09-01,EM,Fire,Wildfires,171.0,Waller County,Texas,TX,West South Central,South,TX-473
2008-08-27,2008-09-07,EM,Hurricane,Hurricane Gustav,11.0,Waller County,Texas,TX,West South Central,South,TX-473
2008-09-07,2008-09-26,EM,Hurricane,Hurricane Ike,19.0,Waller County,Texas,TX,West South Central,South,TX-473
2008-09-07,2008-10-02,DR,Hurricane,Hurricane Ike,25.0,Waller County,Texas,TX,West South Central,South,TX-473
2011-08-30,2011-12-31,DR,Fire,Wildfires,123.0,Waller County,Texas,TX,West South Central,South,TX-473
2011-09-05,2011-10-02,FM,Fire,Riley Road Fire,27.0,Waller County,Texas,TX,West South Central,South,TX-473
1996-02-27,1996-05-31,EM,Fire,Extreme Fire Hazard,94.0,Cleveland County,Oklahoma,OK,West South Central,South,OK-027
